,School_ID,Short_Name,Long_Name,Primary_Category,CPS_School_Profile,Website,School_Latitude,School_Longitude,Program_Type,Application_Requirements,Program_Selections
126,609786,AVALON PARK,Avalon Park Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609786,https://avalonparkarts.org/,-87.59165381,41.74824699,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
127,400039,ERIE,Erie Elementary Charter School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400039,http://www.eriecharterschool.org,-87.69436445,41.90677064,General Education,,
128,610100,WEST PARK,West Park Elementary Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610100,https://westparkcps.org,-87.7324431,41.90690721,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
129,400075,U OF C - DONOGHUE,University of Chicago - Donoghue,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400075,https://www.uchicagocharter.org,-87.60850078,41.82772608,General Education,,
130,400137,LITTLE BLACK PEARL HS,Little Black Pearl Art and Design Academy,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400137,https://www.blackpearl.org,-87.59933994,41.809695500000004,General Education,,
131,610520,LASALLE II,LaSalle II Magnet Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610520,http://www.lasalle2school.com,-87.67369603,41.90291446,Magnet (World Language),None,"Students must submit a Choice Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery."
132,609917,FERNWOOD,Fernwood Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609917,http://www.fernwoodelementary.org/,-87.64041365,41.71118362,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
133,610095,NEWBERRY,Walter L Newberry Math & Science Academy ES,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610095,http://www.newberryacademy.org,-87.64599025,41.91394722,Magnet (Math/Science),None,"Students must submit a Choice Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery."
134,609971,HARVARD,John Harvard Elementary School of Excellence,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609971,http://harvard.auslchicago.org,-87.63273687,41.75734054,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
135,609729,SCHURZ HS,Carl Schurz High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609729,https://schurzhs.org,-87.73561211,41.94636454,Accounting & Entrepreneurship,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
136,609729,SCHURZ HS,Carl Schurz High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609729,https://schurzhs.org,-87.73561211,41.94636454,Allied Health,None,Student selections are based on points. Students are assigned points for 7th grade final GPA and 7th grade stanines. Each school determines a minimum cutoff score for selections.
137,609729,SCHURZ HS,Carl Schurz High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609729,https://schurzhs.org,-87.73561211,41.94636454,Automotive Technology,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
